Year,Month,State,Location,Food,Species,Illnesses,Hospitalizations,Fatalities,Food_grouped,Species_grouped,primary_location
2005,December,Maryland,Catering Service,Unknown,Unknown,32,1.0,0.0,Unknown,Unknown,Catering Service
2005,December,Maryland,Restaurant,Unknown,Norovirus genogroup II,8,0.0,0.0,Unknown,Norovirus,Restaurant
2005,December,Michigan,Restaurant,"Crab, Unspecified; Potato, Baked",Unknown,2,0.0,0.0,"Crab Cakes; Lobster, Unspecified",Unknown,Restaurant
2005,December,Minnesota,Restaurant,Unknown,Norovirus genogroup I,14,0.0,0.0,Unknown,Norovirus,Restaurant
2005,December,Minnesota,Restaurant,"Taco, Beef",Norovirus unknown,4,0.0,0.0,"Taco, Beef",Norovirus,Restaurant
2005,December,Minnesota,Restaurant,Unknown,Norovirus genogroup I,76,0.0,0.0,Unknown,Norovirus,Restaurant
2005,December,Minnesota,Restaurant,Unknown,Norovirus genogroup I,27,0.0,0.0,Unknown,Norovirus,Restaurant
2005,December,Minnesota,Restaurant,Unknown,Norovirus genogroup I,9,0.0,0.0,Unknown,Norovirus,Restaurant
2005,December,Minnesota,Restaurant,Unknown,Norovirus genogroup I,3,0.0,0.0,Unknown,Norovirus,Restaurant
2005,December,New York,Private Home/Residence,"Chips, Tortilla; Crab, Imitation",Unknown,32,3.0,0.0,"Chips, Tortilla; Crab, Imitation",Unknown,Private Home/Residence
2005,December,New York,Restaurant,Taro,Chemical or toxin,2,0.0,0.0,Taro,Chemical or toxin,Restaurant
2005,December,New York,Restaurant,Unknown,Unknown,6,0.0,0.0,Unknown,Unknown,Restaurant
2005,December,New York,Unknown,Pasta Pesto,Unknown,21,0.0,0.0,Pasta Pesto,Unknown,Unknown
2005,December,New York,Restaurant,Unknown,Unknown,3,0.0,0.0,Unknown,Unknown,Restaurant
2005,December,North Carolina,Private Home/Residence,"Tart, Unspecified",Unknown,16,0.0,0.0,Butter,Unknown,Private Home/Residence
2005,December,North Carolina,Private Home/Residence,Unknown,Norovirus unknown,20,0.0,0.0,Unknown,Norovirus,Private Home/Residence
2005,December,Ohio,Restaurant,Unknown,Unknown,11,0.0,0.0,Unknown,Unknown,Restaurant
2005,December,Ohio,Restaurant,"Pork, Roasted",Norovirus genogroup I,26,0.0,0.0,Pork,Norovirus,Restaurant
2005,December,Ohio,Restaurant,Unknown,Norovirus genogroup I,14,0.0,0.0,Unknown,Norovirus,Restaurant
2005,December,Oregon,Unknown,Unknown,Norovirus genogroup I,47,0.0,0.0,Unknown,Norovirus,Unknown
2005,December,Oregon,Restaurant,Unknown,Norovirus unknown,9,0.0,0.0,Unknown,Norovirus,Restaurant
2005,December,Pennsylvania,Private Home/Residence,"Hot Dog, Unspecified",Clostridium perfringens,8,0.0,0.0,"Hot Dog, Unspecified; Sauerkraut",Clostridium perfringens,Private Home/Residence
2005,December,Pennsylvania,Restaurant; Unknown,Unknown,Salmonella enterica,15,6.0,0.0,Unknown,Salmonella enterica,Restaurant
2005,December,Tennessee,Restaurant; Catering Service,Unknown,Norovirus genogroup I,16,0.0,0.0,Unknown,Norovirus,Restaurant
2005,December,Texas,Office/Indoor Workplace,"Turkey, Baked",Unknown,260,0.0,0.0,Turkey,Unknown,Office/Indoor Workplace
2005,December,Virginia,Private Home/Residence,"Pork, Roasted",Staphylococcus aureus,21,0.0,0.0,Pork,Staphylococcus aureus,Private Home/Residence
2005,December,Washington,Catering Service,Unknown,Norovirus genogroup I,27,0.0,0.0,Unknown,Norovirus,Catering Service
2005,December,Washington,Unknown,Unknown,Unknown,2,0.0,0.0,Unknown,Unknown,Unknown
2005,December,Washington,Restaurant,Crab Dip,Unknown,14,0.0,0.0,Crab Dishes,Unknown,Restaurant
2005,December,Washington,Restaurant,Unknown,Unknown,3,0.0,0.0,Unknown,Unknown,Restaurant
2005,December,West Virginia,Prison/Jail,"Sweet Potato, Unspecified; Stuffing, Unspecified; Turkey And Gravy; Turkey, Roasted; Green Beans, Unspecified",Staphylococcus aureus,23,0.0,0.0,"Roast Beef, Unspecified; Turkey, Unspecified; Turkey And Stuffing; Gravy, Unspecified",Staphylococcus aureus,Prison/Jail
2006,January,Arizona,Restaurant,Unknown,Norovirus genogroup II,18,0.0,0.0,Unknown,Norovirus,Restaurant
2006,January,Arizona,Restaurant,Unknown,Hepatitis A,13,4.0,0.0,Unknown,Hepatitis A,Restaurant
2006,January,Arkansas,Restaurant,Unknown,Salmonella enterica,14,4.0,0.0,Unknown,Salmonella enterica,Restaurant
2006,January,California,Restaurant,Unknown,Norovirus genogroup I,5,0.0,0.0,Unknown,Norovirus,Restaurant
2006,January,California,Prison/Jail,Miscellaneous,Clostridium perfringens,59,0.0,0.0,Miscellaneous,Clostridium perfringens,Prison/Jail
2006,January,California,Restaurant,"Burrito, Unspecified",Bacterium,4,0.0,0.0,Butter,Bacterium,Restaurant
2006,January,California,Private Home/Residence; Catering Service; Religious Facility,Alcohol,Norovirus genogroup II,23,0.0,0.0,Alcohol,Norovirus,Private Home/Residence
2006,January,California,Religious Facility,Unknown,Giardia intestinalis,48,0.0,0.0,Unknown,Giardia intestinalis,Religious Facility
2006,January,California,Grocery Store,Fried Foods,Bacterium,4,0.0,0.0,Fried Fish,Bacterium,Grocery Store
2006,January,California,Unknown,Unknown,Shigella sonnei,3,0.0,0.0,Unknown,Shigella sonnei,Unknown
2006,January,California,Unknown,Unknown,Shigella sonnei,2,1.0,0.0,Unknown,Shigella sonnei,Unknown
2006,January,California,Restaurant,Unknown,Chemical or toxin,2,0.0,0.0,Unknown,Chemical or toxin,Restaurant
2006,January,California,Restaurant,Unknown,Bacterium,4,0.0,0.0,Unknown,Bacterium,Restaurant
2006,January,California,Restaurant,"Chicken, Other",Bacterium,6,0.0,0.0,"Duck, Other",Bacterium,Restaurant
2006,January,California,Private Home/Residence,Home Canned Carrots,Clostridium botulinum,2,2.0,0.0,Home Canned Carrots,Clostridium botulinum,Private Home/Residence
2006,January,California,Restaurant,Unspecified Fish,Shigella sonnei,8,1.0,0.0,Fish,Shigella sonnei,Restaurant
2006,January,California,Restaurant,"Salad, Unspecified",Norovirus unknown,12,0.0,0.0,Salad,Norovirus,Restaurant
2006,January,California,Restaurant,Unknown,Norovirus genogroup I,9,0.0,0.0,Unknown,Norovirus,Restaurant
2006,January,California,Restaurant,Unknown,Bacterium,6,0.0,0.0,Unknown,Bacterium,Restaurant
2006,January,California,Camp,Unknown,Norovirus genogroup I,14,0.0,0.0,Unknown,Norovirus,Camp
2006,January,California,Private Home/Residence; Catering Service,Chili Colorado,Clostridium perfringens,34,0.0,0.0,Chili Colorado,Clostridium perfringens,Private Home/Residence
2006,January,Colorado,Grocery Store,Unknown,Campylobacter unknown,4,0.0,0.0,Unknown,Campylobacter,Grocery Store
2006,January,Colorado,Restaurant,"Sandwich, Other Specialty",Staphylococcus aureus,4,0.0,0.0,"Sandwich, Other Specialty",Staphylococcus aureus,Restaurant
2006,January,Colorado,Unknown,"Oysters, Raw",Campylobacter jejuni,3,0.0,0.0,"Oysters, Raw",Campylobacter jejuni,Unknown
2006,January,Connecticut,Banquet Facility,Ice,Norovirus genogroup II,59,0.0,0.0,Ice,Norovirus,Banquet Facility
2006,January,Florida,Restaurant,House Salad,Norovirus genogroup I,8,0.0,0.0,Salad,Norovirus,Restaurant
2006,January,Florida,Restaurant,Chicken W/ Wine Sauce,Staphylococcus aureus,2,0.0,0.0,Chicken W/ Wine Sauce,Staphylococcus aureus,Restaurant
2006,January,Florida,Restaurant,"Ethnic Style, Buffet",Unknown,5,0.0,0.0,"Ethnic Style, Buffet",Unknown,Restaurant
2006,January,Florida,Restaurant,"Beef, Casserole",Unknown,2,0.0,0.0,"Beef, Casserole",Unknown,Restaurant
2006,January,Florida,Unknown,Unknown,Unknown,2,0.0,0.0,Unknown,Unknown,Unknown
2006,January,Florida,Restaurant,Unknown,Unknown,26,0.0,0.0,Unknown,Unknown,Restaurant
2006,January,Florida,Catering Service,Seafood-Based Salad Unspecified,Unknown,14,2.0,0.0,Seafood-Based Salad Unspecified,Unknown,Catering Service
2006,January,Florida,Restaurant,"Sandwich, Deli",Staphylococcus unknown,2,0.0,0.0,Sandwich,Staphylococcus unknown,Restaurant
2006,January,Florida,Restaurant,Speciality Salads Unspecified,Unknown,4,0.0,0.0,Speciality Salads,Unknown,Restaurant
2006,January,Florida,Restaurant,Chinese,Unknown,2,0.0,0.0,Chinese,Unknown,Restaurant
2006,January,Georgia,Restaurant,Unknown,Norovirus genogroup II,17,0.0,0.0,Unknown,Norovirus,Restaurant
2006,January,Georgia,Restaurant,Unknown,Norovirus genogroup I,2,0.0,0.0,Unknown,Norovirus,Restaurant
2006,January,Georgia,Restaurant,Seafood Pasta,Staphylococcus aureus,2,0.0,0.0,Seafood Pasta,Staphylococcus aureus,Restaurant
2006,January,Illinois,Restaurant,Unknown,Unknown,4,0.0,0.0,Unknown,Unknown,Restaurant
2006,January,Illinois,Unknown,"Whole Milk, Unpasteurized",Campylobacter jejuni,18,0.0,0.0,Milk,Campylobacter jejuni,Unknown
2006,January,Illinois,Restaurant,"Nachos, Unspecified; Dips",Unknown,5,0.0,0.0,"Nachos, Unspecified; Chips And Salsa",Unknown,Restaurant
2006,January,Illinois,Restaurant,Unknown,Unknown,15,0.0,0.0,Unknown,Unknown,Restaurant
2006,January,Illinois,School/College/University,"Tortilla, Unspecified",Unknown,27,0.0,0.0,"Infant Formula, Unspecified",Unknown,School/College/University
2006,January,Illinois,Restaurant,Unknown,Norovirus genogroup I,418,2.0,0.0,Unknown,Norovirus,Restaurant
2006,January,Kansas,Restaurant,Unknown,Unknown,2,0.0,0.0,Unknown,Unknown,Restaurant
2006,January,Maryland,Restaurant,"Sandwich, Deli",Unknown,3,0.0,0.0,Sandwich,Unknown,Restaurant
2006,January,Maryland,Restaurant,Unknown,Unknown,2,0.0,0.0,Unknown,Unknown,Restaurant
2006,January,Maryland,Unknown,Unknown,Unknown,3,0.0,0.0,Unknown,Unknown,Unknown
2006,January,Massachusetts,School/College/University,Unknown,Norovirus unknown,121,0.0,0.0,Unknown,Norovirus,School/College/University
2006,January,Michigan,Restaurant,Unknown,Norovirus genogroup I,495,8.0,0.0,Unknown,Norovirus,Restaurant
2006,January,Michigan,Unknown,House Salad,Unknown,38,0.0,0.0,Salad,Unknown,Unknown
2006,January,Michigan,Restaurant,Lettuce-Based Salads Unspecified,Unknown,62,4.0,0.0,Salad,Unknown,Restaurant
2006,January,Michigan,Restaurant,"Chicken, Nuggets/Fingers; French Fries",Unknown,43,0.0,0.0,"Ice Cream, Commercial; Chicken, Nuggets/Fingers",Unknown,Restaurant
2006,January,Minnesota,Private Home/Residence,"Sandwich, Submarine",Norovirus genogroup I,12,0.0,0.0,Sandwich,Norovirus,Private Home/Residence
2006,January,Minnesota,Private Home/Residence,Other Food,Norovirus genogroup I,18,0.0,0.0,Other Food,Norovirus,Private Home/Residence
2006,January,Minnesota,Prison/Jail,"Turkey, Unspecified; Gravy, Unspecified",Clostridium perfringens,76,0.0,0.0,Beef,Clostridium perfringens,Prison/Jail
2006,January,Minnesota,Restaurant,"Sandwich, Ham",Norovirus genogroup I,11,0.0,0.0,Sandwich,Norovirus,Restaurant
2006,January,Minnesota,Unknown,Unspecified Fruit,Norovirus genogroup I,16,0.0,0.0,"Infant Formula, Unspecified",Norovirus,Unknown
2006,January,Minnesota,Restaurant,Unknown,Norovirus genogroup I,24,0.0,0.0,Unknown,Norovirus,Restaurant
2006,January,Minnesota,Restaurant,"Unspecified Fish; Mussels, Unspecified; Ice Cream/Yogurt",Unknown,5,0.0,0.0,"Rice, Unspecified; Carrots, Unspecified; Fish, White",Unknown,Restaurant
2006,January,Minnesota,Banquet Facility,Salad Bar; Buffet,Norovirus genogroup I,19,0.0,0.0,Salad Bar; Buffet,Norovirus,Banquet Facility
2006,January,New York,Catering Service,"Sandwich, Deli",Unknown,21,0.0,0.0,Sandwich,Unknown,Catering Service
2006,January,New York,Restaurant,Unknown,Unknown,7,0.0,0.0,Unknown,Unknown,Restaurant
2006,January,New York,Restaurant,Unknown,Unknown,15,1.0,0.0,Unknown,Unknown,Restaurant
2006,January,New York,Restaurant,Unknown,Unknown,3,0.0,0.0,Unknown,Unknown,Restaurant
2006,January,New York,Restaurant,Chicken,Unknown,16,0.0,0.0,Chicken,Unknown,Restaurant
2006,January,New York,Restaurant,Unknown,Unknown,16,3.0,0.0,Unknown,Unknown,Restaurant
2006,January,New York,Restaurant; Private Home/Residence,"Ground Beef, Unspecified","Escherichia coli, Shiga toxin-producing",2,2.0,0.0,Beef,Escherichia coli,Restaurant
2006,January,North Carolina,Restaurant,Mixed Fruit,Norovirus unknown,42,0.0,0.0,Mixed Fruit,Norovirus,Restaurant
2006,January,North Carolina,Restaurant,"Ground Beef, Other",Salmonella enterica,9,0.0,0.0,Ground Beef,Salmonella enterica,Restaurant
2006,January,North Carolina,Restaurant,Unknown,Norovirus unknown,20,0.0,0.0,Unknown,Norovirus,Restaurant
2006,January,North Carolina,Restaurant; Catering Service,Unknown,Norovirus unknown,20,0.0,0.0,Unknown,Norovirus,Restaurant
2006,January,North Dakota,Banquet Facility,Unknown,Norovirus genogroup I,44,0.0,0.0,Unknown,Norovirus,Banquet Facility
2006,January,Ohio,Restaurant,Unknown,Unknown,4,0.0,0.0,Unknown,Unknown,Restaurant
2006,January,Ohio,Restaurant,Unknown,Unknown,2,0.0,0.0,Unknown,Unknown,Restaurant
2006,January,Ohio,Unknown,"Whole Milk, Unpasteurized",Campylobacter unknown,3,1.0,0.0,Milk,Campylobacter,Unknown
2006,January,Ohio,Private Home/Residence,Yellowfin Tuna,Scombroid toxin,2,0.0,0.0,Yellowfin Tuna,Scombroid toxin,Private Home/Residence
2006,January,Ohio,Restaurant,"Oil, Unspecified; Liver, Chicken",Salmonella enterica,113,23.0,0.0,"Gravy, Chicken; Stuffing, Unspecified",Salmonella enterica,Restaurant
2006,January,Oregon,Restaurant,Salad Bar,Norovirus genogroup I,16,0.0,0.0,Salad,Norovirus,Restaurant
2006,January,Oregon,Restaurant,Lettuce-Based Salads Unspecified,Shigella sonnei,35,7.0,0.0,Salad,Shigella sonnei,Restaurant
2006,January,Oregon,Restaurant,"Oysters, Unspecified",Norovirus unknown,8,0.0,0.0,Butter,Norovirus,Restaurant
2006,January,Pennsylvania,Restaurant,Unknown,Salmonella enterica,4,3.0,0.0,Unknown,Salmonella enterica,Restaurant
2006,January,Pennsylvania,Restaurant; Nursing Home/Assisted Living Facility; Hospital,Tomatoes,Salmonella enterica,16,4.0,0.0,Tomatoes,Salmonella enterica,Restaurant
2006,January,Pennsylvania,Unknown,Unknown,Cryptosporidium parvum,2,1.0,0.0,Unknown,Cryptosporidium parvum,Unknown
2006,January,Pennsylvania,Unknown,Unknown,Salmonella enterica,6,0.0,0.0,Unknown,Salmonella enterica,Unknown
2006,January,Tennessee,Religious Facility,Unknown,Salmonella enterica,9,1.0,0.0,Unknown,Salmonella enterica,Religious Facility
2006,January,Tennessee,Restaurant,Unknown,Unknown,8,0.0,0.0,Unknown,Unknown,Restaurant
2006,January,Tennessee,Restaurant,Unknown,Unknown,11,0.0,0.0,Unknown,Unknown,Restaurant
2006,January,Virginia,Private Home/Residence,Unknown,Norovirus unknown,24,0.0,0.0,Unknown,Norovirus,Private Home/Residence
2006,January,Washington,Restaurant,Unknown,Unknown,5,0.0,0.0,Unknown,Unknown,Restaurant
2006,January,Washington,Private Home/Residence,"Beef, Other",Clostridium perfringens,32,0.0,0.0,Beef,Clostridium perfringens,Private Home/Residence
2006,January,Wisconsin,Prison/Jail,"Ground Beef, Sloppy Joe; Chicken, Other",Norovirus genogroup I,12,0.0,0.0,"Ground Beef, Sloppy Joe; Chicken, Other",Norovirus,Prison/Jail
2006,January,Wisconsin,Private Home/Residence; Catering Service,Mixed Fruit,Norovirus genogroup I,14,0.0,0.0,Mixed Fruit,Norovirus,Private Home/Residence
2006,February,Arizona,Prison/Jail,"Burrito, Turkey",Clostridium perfringens,249,0.0,0.0,"Burrito, Pork",Clostridium perfringens,Prison/Jail
2006,February,Arkansas,Restaurant,"Chicken, Teriyaki; Sushi, Unspecified",Salmonella enterica,161,7.0,0.0,Chicken,Salmonella enterica,Restaurant
2006,February,California,Restaurant,Unknown,Bacterium,6,0.0,0.0,Unknown,Bacterium,Restaurant
2006,February,California,Restaurant,Unknown,Norovirus genogroup I,15,0.0,0.0,Unknown,Norovirus,Restaurant
2006,February,California,Restaurant,"Salsa, Unspecified",Unknown,11,0.0,0.0,Rice/Beans,Unknown,Restaurant
2006,February,California,Restaurant,Unknown,Norovirus genogroup I,3,0.0,0.0,Unknown,Norovirus,Restaurant
2006,February,California,Catering Service,Multiple Foods,Norovirus unknown,16,0.0,0.0,Multiple Foods,Norovirus,Catering Service
2006,February,California,Restaurant,Popcorn; Candy Unspecified,Unknown,18,0.0,0.0,"Home Canned Pepper, Unspecified",Unknown,Restaurant
2006,February,California,Private Home/Residence; Catering Service,Cajon Maque Chou,Bacillus cereus; Clostridium perfringens,28,0.0,0.0,Cajon Maque Chou,Bacillus cereus,Private Home/Residence
2006,February,California,Restaurant,Unknown,Norovirus genogroup I,6,0.0,0.0,Unknown,Norovirus,Restaurant
2006,February,California,Restaurant,Unknown,Norovirus unknown,6,0.0,0.0,Unknown,Norovirus,Restaurant
2006,February,California,Restaurant,"Salad, Unspecified",Norovirus unknown,5,0.0,0.0,Salad,Norovirus,Restaurant
2006,February,California,Grocery Store,Unknown,Unknown,5,0.0,0.0,Unknown,Unknown,Grocery Store
2006,February,California,Unknown,Unknown,Norovirus genogroup I,10,0.0,0.0,Unknown,Norovirus,Unknown
2006,February,California,Restaurant,"Salad, Unspecified",Norovirus unknown,49,0.0,0.0,Salad,Norovirus,Restaurant
2006,February,California,Private Home/Residence,Pancit,Staphylococcus aureus,38,0.0,0.0,Pancit,Staphylococcus aureus,Private Home/Residence
2006,February,California,Restaurant; Grocery Store; Office/Indoor Workplace,Multiple Foods,Norovirus unknown,38,0.0,0.0,Multiple Foods,Norovirus,Restaurant
2006,February,California,Restaurant,Unknown,Unknown,5,0.0,0.0,Unknown,Unknown,Restaurant
2006,February,Connecticut,Restaurant,Unknown,Norovirus genogroup II,19,0.0,0.0,Unknown,Norovirus,Restaurant
2006,February,Florida,Restaurant,"Chicken, Unspecified",Unknown,3,0.0,0.0,Chicken,Unknown,Restaurant
2006,February,Florida,Restaurant,"Meat/Egg-Based Salads, Unspecified",Unknown,2,0.0,0.0,Salad,Unknown,Restaurant
2006,February,Florida,Restaurant,"Fish, Dolphin",Staphylococcus unknown,2,0.0,0.0,Fish,Staphylococcus unknown,Restaurant
2006,February,Florida,Restaurant,"Lobster, Unspecified; Shrimp, Unspecified",Unknown,2,0.0,0.0,"Fish, Grouper, Unspecified; Squid/Calamari, Unspecified",Unknown,Restaurant
2006,February,Florida,Private Home/Residence,Unknown,Norovirus genogroup II,44,0.0,0.0,Unknown,Norovirus,Private Home/Residence
2006,February,Florida,Restaurant,"Fish Sandwich, Unspecified",Unknown,2,0.0,0.0,Sandwich,Unknown,Restaurant
2006,February,Florida,Restaurant,"Taco, Unspecified",Unknown,2,0.0,0.0,Lettuce,Unknown,Restaurant
2006,February,Florida,Restaurant,Milkshake,Unknown,2,0.0,0.0,Milkshake,Unknown,Restaurant
2006,February,Florida,Restaurant,"Tuna, Unspecified",Unknown,5,0.0,0.0,Fruit,Unknown,Restaurant
2006,February,Florida,Restaurant,Unknown,Norovirus genogroup II,9,0.0,0.0,Unknown,Norovirus,Restaurant
2006,February,Georgia,Restaurant,"Sour Cream; Cheddar Cheese, Unspecified; Chips, Tortilla",Norovirus genogroup II,17,0.0,0.0,"Cheddar Cheese, Unspecified; Red Salsa",Norovirus,Restaurant
2006,February,Idaho,Restaurant,Unknown,Unknown,33,0.0,0.0,Unknown,Unknown,Restaurant
2006,February,Idaho,Restaurant,"Rice, Spanish",Unknown,6,0.0,0.0,"Rice, Spanish",Unknown,Restaurant
2006,February,Illinois,Restaurant,Unknown,Unknown,7,0.0,0.0,Unknown,Unknown,Restaurant
2006,February,Illinois,Banquet Facility,Unknown,Unknown,4,0.0,0.0,Unknown,Unknown,Banquet Facility
2006,February,Illinois,Restaurant,Unknown,Norovirus genogroup I,7,0.0,0.0,Unknown,Norovirus,Restaurant
2006,February,Illinois,Banquet Facility,"Tap Water; Green Salad; Mozarella, Unspecified",Norovirus genogroup I,28,0.0,0.0,"Tap Water; Green Salad; Mozarella, Unspecified",Norovirus,Banquet Facility
2006,February,Kansas,Restaurant,Unknown,Unknown,10,0.0,0.0,Unknown,Unknown,Restaurant
